city,type,date,annee,mois,temperature_max_celsius,temperature_min_celsius,precipitation_mm,humidity_max_percent,humidity_min_percent,wind_speed_kmh
El Jadida,climat_historique,2020-11-18,2020,,24.1,15.4,0.0,89,39,16.6
El Jadida,climat_historique,2020-11-19,2020,,21.3,14.8,0.0,95,65,13.2
El Jadida,climat_historique,2020-11-20,2020,,24.0,12.8,0.0,98,51,11.3
El Jadida,climat_historique,2020-11-21,2020,,22.3,12.4,0.0,99,56,14.5
El Jadida,climat_historique,2020-11-22,2020,,19.8,12.2,0.0,100,70,11.0
El Jadida,climat_historique,2020-11-23,2020,,20.1,14.2,0.0,100,68,8.7
El Jadida,climat_historique,2020-11-24,2020,,19.8,14.9,0.0,99,73,11.0
El Jadida,climat_historique,2020-11-25,2020,,21.0,13.9,14.6,99,57,35.0
El Jadida,climat_historique,2020-11-26,2020,,14.4,11.3,12.2,91,68,27.2
El Jadida,climat_historique,2020-11-27,2020,,16.5,11.0,4.7,91,62,18.7
El Jadida,climat_historique,2020-11-28,2020,,18.1,12.6,1.0,91,71,27.4
El Jadida,climat_historique,2020-11-29,2020,,17.3,13.6,6.3,95,77,26.8
El Jadida,climat_historique,2020-11-30,2020,,21.1,13.7,4.3,90,54,18.3
El Jadida,climat_historique,2020-12-01,2020,,24.5,14.6,0.1,93,43,24.2
El Jadida,climat_historique,2020-12-02,2020,,21.6,13.8,0.0,81,48,14.0
El Jadida,climat_historique,2020-12-03,2020,,19.5,13.5,0.0,93,62,15.2
El Jadida,climat_historique,2020-12-04,2020,,18.1,15.2,3.0,90,67,29.6
El Jadida,climat_historique,2020-12-05,2020,,15.4,13.6,2.3,74,56,32.6
El Jadida,climat_historique,2020-12-06,2020,,15.9,10.4,0.4,92,63,13.7
El Jadida,climat_historique,2020-12-07,2020,,17.4,11.1,0.1,92,71,16.1
El Jadida,climat_historique,2020-12-08,2020,,18.3,13.8,2.9,96,73,10.1
El Jadida,climat_historique,2020-12-09,2020,,18.5,12.9,0.4,96,76,11.9
El Jadida,climat_historique,2020-12-10,2020,,18.9,12.8,0.2,97,73,12.4
El Jadida,climat_historique,2020-12-11,2020,,19.4,14.7,1.0,96,84,13.0
El Jadida,climat_historique,2020-12-12,2020,,19.0,13.9,0.1,100,78,18.4
El Jadida,climat_historique,2020-12-13,2020,,19.4,15.4,0.0,96,76,18.8
El Jadida,climat_historique,2020-12-14,2020,,19.0,14.6,0.5,97,76,23.9
El Jadida,climat_historique,2020-12-15,2020,,18.4,12.4,0.3,99,78,15.6
El Jadida,climat_historique,2020-12-16,2020,,18.1,10.7,11.2,98,65,35.9
El Jadida,climat_historique,2020-12-17,2020,,16.2,14.3,3.3,90,64,23.6
El Jadida,climat_historique,2020-12-18,2020,,17.0,10.4,0.0,94,74,9.7
El Jadida,climat_historique,2020-12-19,2020,,16.6,9.4,0.0,99,72,11.9
El Jadida,climat_historique,2020-12-20,2020,,17.6,13.3,0.1,90,76,20.3
El Jadida,climat_historique,2020-12-21,2020,,17.6,13.4,0.0,93,68,21.5
El Jadida,climat_historique,2020-12-22,2020,,19.7,10.7,0.0,100,67,15.0
El Jadida,climat_historique,2020-12-23,2020,,19.4,10.6,0.0,95,67,15.3
El Jadida,climat_historique,2020-12-24,2020,,18.8,13.1,0.0,96,71,17.6
El Jadida,climat_historique,2020-12-25,2020,,18.3,12.5,0.0,93,65,19.1
El Jadida,climat_historique,2020-12-26,2020,,18.0,11.4,0.0,94,75,17.1
El Jadida,climat_historique,2020-12-27,2020,,17.1,10.2,0.0,98,67,13.6
El Jadida,climat_historique,2020-12-28,2020,,16.6,8.0,0.0,96,67,13.9
El Jadida,climat_historique,2020-12-29,2020,,16.1,12.2,6.3,92,67,13.0
El Jadida,climat_historique,2020-12-30,2020,,15.8,11.3,0.7,93,63,26.0
El Jadida,climat_historique,2020-12-31,2020,,15.5,8.7,0.0,80,63,19.2
El Jadida,climat_historique,2021-01-01,2021,,15.1,8.8,0.9,92,70,14.8
El Jadida,climat_historique,2021-01-02,2021,,14.7,11.1,1.2,90,58,14.7
El Jadida,climat_historique,2021-01-03,2021,,14.6,7.9,0.0,88,58,24.0
El Jadida,climat_historique,2021-01-04,2021,,14.6,7.1,0.0,85,51,17.4
El Jadida,climat_historique,2021-01-05,2021,,17.5,10.2,6.7,94,71,40.6
El Jadida,climat_historique,2021-01-06,2021,,17.5,14.3,29.1,96,82,42.3
El Jadida,climat_historique,2021-01-07,2021,,19.1,16.0,15.8,95,82,37.5
El Jadida,climat_historique,2021-01-08,2021,,18.9,12.8,16.0,92,76,48.9
El Jadida,climat_historique,2021-01-09,2021,,13.6,11.0,11.8,86,60,33.9
El Jadida,climat_historique,2021-01-10,2021,,12.8,10.5,16.2,84,63,34.1
El Jadida,climat_historique,2021-01-11,2021,,14.1,8.9,0.8,82,57,13.5
El Jadida,climat_historique,2021-01-12,2021,,14.6,6.4,0.0,85,56,20.1
El Jadida,climat_historique,2021-01-13,2021,,14.9,6.8,0.0,84,63,17.7
El Jadida,climat_historique,2021-01-14,2021,,14.9,7.2,0.0,89,62,12.8
El Jadida,climat_historique,2021-01-15,2021,,15.7,8.2,0.1,89,65,16.3
El Jadida,climat_historique,2021-01-16,2021,,15.6,6.9,0.0,91,69,18.4
El Jadida,climat_historique,2021-01-17,2021,,15.1,6.7,0.0,95,73,13.0
El Jadida,climat_historique,2021-01-18,2021,,14.9,6.1,0.0,98,74,10.7
El Jadida,climat_historique,2021-01-19,2021,,16.0,6.9,0.0,97,69,14.8
El Jadida,climat_historique,2021-01-20,2021,,17.4,10.6,3.7,89,70,35.4
El Jadida,climat_historique,2021-01-21,2021,,17.7,14.0,1.6,96,81,29.0
El Jadida,climat_historique,2021-01-22,2021,,18.2,14.0,1.2,98,86,19.3
El Jadida,climat_historique,2021-01-23,2021,,17.0,10.6,0.0,99,72,10.0
El Jadida,climat_historique,2021-01-24,2021,,17.8,9.1,0.0,96,75,9.3
El Jadida,climat_historique,2021-01-25,2021,,17.2,11.8,0.0,98,82,11.7
El Jadida,climat_historique,2021-01-26,2021,,18.3,12.2,0.0,98,82,23.3
El Jadida,climat_historique,2021-01-27,2021,,18.7,14.1,0.0,96,81,26.9
El Jadida,climat_historique,2021-01-28,2021,,19.0,14.4,0.0,97,84,21.8
El Jadida,climat_historique,2021-01-29,2021,,17.5,12.9,0.0,99,83,9.1
El Jadida,climat_historique,2021-01-30,2021,,17.9,12.6,0.0,99,83,12.7
El Jadida,climat_historique,2021-01-31,2021,,17.5,13.6,0.0,92,68,16.3
El Jadida,climat_historique,2021-02-01,2021,,18.1,12.3,0.0,94,74,21.8
El Jadida,climat_historique,2021-02-02,2021,,17.7,13.7,0.0,96,79,17.9
El Jadida,climat_historique,2021-02-03,2021,,16.8,11.4,0.0,99,78,9.3
El Jadida,climat_historique,2021-02-04,2021,,17.2,10.7,0.4,98,75,14.7
El Jadida,climat_historique,2021-02-05,2021,,14.1,11.9,10.8,96,78,33.3
El Jadida,climat_historique,2021-02-06,2021,,14.5,11.6,11.0,94,68,18.1
El Jadida,climat_historique,2021-02-07,2021,,16.4,11.4,3.9,91,56,16.6
El Jadida,climat_historique,2021-02-08,2021,,16.5,12.5,2.1,93,80,31.4
El Jadida,climat_historique,2021-02-09,2021,,17.6,14.1,2.2,95,84,31.5
El Jadida,climat_historique,2021-02-10,2021,,18.1,12.8,0.0,99,77,16.2
El Jadida,climat_historique,2021-02-11,2021,,17.4,10.9,0.0,100,80,12.5
El Jadida,climat_historique,2021-02-12,2021,,18.1,10.8,0.0,98,78,22.1
El Jadida,climat_historique,2021-02-13,2021,,17.4,12.4,0.0,96,74,29.8
El Jadida,climat_historique,2021-02-14,2021,,20.8,10.9,0.0,92,62,17.4
El Jadida,climat_historique,2021-02-15,2021,,21.9,9.4,0.0,96,66,15.7
El Jadida,climat_historique,2021-02-16,2021,,18.8,9.2,0.0,99,76,10.1
El Jadida,climat_historique,2021-02-17,2021,,17.6,12.3,0.0,98,80,13.0
El Jadida,climat_historique,2021-02-18,2021,,17.2,10.9,0.0,99,76,12.1
El Jadida,climat_historique,2021-02-19,2021,,17.6,9.8,0.0,100,75,9.5
El Jadida,climat_historique,2021-02-20,2021,,21.5,9.1,0.0,94,33,18.7
El Jadida,climat_historique,2021-02-21,2021,,17.7,11.4,17.5,91,58,39.1
El Jadida,climat_historique,2021-02-22,2021,,17.4,10.4,0.5,91,55,14.9
El Jadida,climat_historique,2021-02-23,2021,,18.5,9.6,0.0,91,56,24.1
El Jadida,climat_historique,2021-02-24,2021,,17.5,7.3,0.0,89,64,17.7
El Jadida,climat_historique,2021-02-25,2021,,17.5,10.9,2.6,97,73,19.4
El Jadida,climat_historique,2021-02-26,2021,,15.2,11.6,5.2,94,71,10.8
El Jadida,climat_historique,2021-02-27,2021,,15.4,9.7,2.5,97,74,11.8
El Jadida,climat_historique,2021-02-28,2021,,17.0,10.2,2.3,97,79,12.0
El Jadida,climat_historique,2021-03-01,2021,,17.1,8.1,0.2,97,79,10.3
El Jadida,climat_historique,2021-03-02,2021,,17.5,9.7,0.0,98,79,13.6
El Jadida,climat_historique,2021-03-03,2021,,17.9,10.9,0.0,96,74,17.9
El Jadida,climat_historique,2021-03-04,2021,,18.2,11.5,1.0,97,79,18.0
El Jadida,climat_historique,2021-03-05,2021,,17.2,13.5,7.4,93,72,23.8
El Jadida,climat_historique,2021-03-06,2021,,16.2,12.0,1.1,94,76,12.0
El Jadida,climat_historique,2021-03-07,2021,,16.9,11.6,3.8,96,76,20.6
El Jadida,climat_historique,2021-03-08,2021,,16.3,13.2,3.1,90,60,17.7
El Jadida,climat_historique,2021-03-09,2021,,16.7,10.7,1.1,94,50,19.5
El Jadida,climat_historique,2021-03-10,2021,,17.1,9.8,0.0,89,66,24.5
El Jadida,climat_historique,2021-03-11,2021,,18.2,12.1,0.0,92,70,22.7
El Jadida,climat_historique,2021-03-12,2021,,18.2,12.4,0.0,93,65,25.1
El Jadida,climat_historique,2021-03-13,2021,,18.0,14.2,0.3,87,68,25.8
El Jadida,climat_historique,2021-03-14,2021,,18.0,12.6,0.0,86,57,26.9
El Jadida,climat_historique,2021-03-15,2021,,18.2,11.6,0.0,96,79,13.5
El Jadida,climat_historique,2021-03-16,2021,,18.5,12.9,0.0,98,73,15.6
El Jadida,climat_historique,2021-03-17,2021,,18.9,10.1,0.0,98,81,11.9
El Jadida,climat_historique,2021-03-18,2021,,18.6,11.8,0.2,100,71,22.6
El Jadida,climat_historique,2021-03-19,2021,,18.1,14.3,0.1,93,66,24.5
El Jadida,climat_historique,2021-03-20,2021,,17.0,13.9,0.4,75,51,32.4
El Jadida,climat_historique,2021-03-21,2021,,16.5,10.2,0.0,78,52,26.5
El Jadida,climat_historique,2021-03-22,2021,,17.3,9.4,0.0,82,49,20.1
El Jadida,climat_historique,2021-03-23,2021,,18.5,8.2,0.0,90,58,19.0
El Jadida,climat_historique,2021-03-24,2021,,19.5,10.9,0.0,92,59,22.1
El Jadida,climat_historique,2021-03-25,2021,,20.0,10.8,0.0,94,56,20.8
El Jadida,climat_historique,2021-03-26,2021,,23.5,13.9,0.0,66,43,28.6
El Jadida,climat_historique,2021-03-27,2021,,24.5,14.1,0.0,75,39,24.9
El Jadida,climat_historique,2021-03-28,2021,,24.2,16.8,2.3,78,36,28.3
El Jadida,climat_historique,2021-03-29,2021,,24.0,16.4,0.2,86,33,32.0
El Jadida,climat_historique,2021-03-30,2021,,20.9,14.1,0.0,94,66,24.4
El Jadida,climat_historique,2021-03-31,2021,,22.2,13.2,0.0,100,62,25.1
El Jadida,climat_historique,2021-04-01,2021,,20.9,14.3,0.0,96,64,24.5
El Jadida,climat_historique,2021-04-02,2021,,19.6,14.3,0.1,97,59,23.0
El Jadida,climat_historique,2021-04-03,2021,,18.9,15.4,0.0,87,53,18.9
El Jadida,climat_historique,2021-04-04,2021,,19.1,13.2,1.3,96,62,22.2
El Jadida,climat_historique,2021-04-05,2021,,19.6,15.1,0.0,93,68,23.8
El Jadida,climat_historique,2021-04-06,2021,,19.5,15.4,0.1,96,70,19.7
El Jadida,climat_historique,2021-04-07,2021,,19.3,15.4,0.0,96,69,15.9
El Jadida,climat_historique,2021-04-08,2021,,19.6,14.5,0.0,97,66,15.3
El Jadida,climat_historique,2021-04-09,2021,,19.4,12.8,0.0,99,63,15.1
El Jadida,climat_historique,2021-04-10,2021,,20.0,13.1,0.0,100,67,15.5
El Jadida,climat_historique,2021-04-11,2021,,20.0,12.9,0.0,98,67,19.8
El Jadida,climat_historique,2021-04-12,2021,,20.6,15.0,0.0,96,65,27.5
El Jadida,climat_historique,2021-04-13,2021,,21.1,16.5,0.0,95,68,20.0
El Jadida,climat_historique,2021-04-14,2021,,21.5,16.5,0.7,96,64,19.2
El Jadida,climat_historique,2021-04-15,2021,,20.4,15.9,3.2,97,67,18.0
El Jadida,climat_historique,2021-04-16,2021,,20.9,14.9,0.8,96,67,26.6
El Jadida,climat_historique,2021-04-17,2021,,20.9,16.0,0.0,91,60,24.1
El Jadida,climat_historique,2021-04-18,2021,,20.9,16.9,0.0,93,65,26.3
El Jadida,climat_historique,2021-04-19,2021,,21.6,14.9,0.0,96,58,21.3
El Jadida,climat_historique,2021-04-20,2021,,20.6,16.2,0.1,91,60,24.7
El Jadida,climat_historique,2021-04-21,2021,,20.4,16.2,0.3,79,55,20.5
El Jadida,climat_historique,2021-04-22,2021,,21.2,14.1,0.0,94,56,19.1
El Jadida,climat_historique,2021-04-23,2021,,20.5,15.6,0.0,97,65,15.0
El Jadida,climat_historique,2021-04-24,2021,,21.0,15.4,0.0,99,62,20.5
El Jadida,climat_historique,2021-04-25,2021,,20.6,15.6,0.1,91,63,29.3
El Jadida,climat_historique,2021-04-26,2021,,21.0,16.5,1.5,87,63,37.4
El Jadida,climat_historique,2021-04-27,2021,,21.1,16.7,2.2,92,63,25.7
El Jadida,climat_historique,2021-04-28,2021,,20.1,15.3,1.2,97,65,16.9
El Jadida,climat_historique,2021-04-29,2021,,20.2,14.9,1.1,94,58,16.2
El Jadida,climat_historique,2021-04-30,2021,,18.0,15.4,1.1,81,60,15.3
El Jadida,climat_historique,2021-05-01,2021,,19.5,13.2,0.4,92,55,24.5
El Jadida,climat_historique,2021-05-02,2021,,19.5,14.2,0.2,83,54,28.7
El Jadida,climat_historique,2021-05-03,2021,,20.8,16.3,1.1,75,49,24.1
El Jadida,climat_historique,2021-05-04,2021,,21.6,15.1,0.0,93,63,24.4
El Jadida,climat_historique,2021-05-05,2021,,21.7,17.5,0.0,90,65,27.1
El Jadida,climat_historique,2021-05-06,2021,,21.8,17.1,0.0,94,65,25.0
El Jadida,climat_historique,2021-05-07,2021,,22.0,17.2,0.0,96,65,23.0
El Jadida,climat_historique,2021-05-08,2021,,22.0,17.2,0.3,99,63,24.5
El Jadida,climat_historique,2021-05-09,2021,,21.6,16.8,0.5,93,53,28.6
El Jadida,climat_historique,2021-05-10,2021,,21.0,15.4,0.1,91,52,21.4
El Jadida,climat_historique,2021-05-11,2021,,20.4,16.4,0.1,75,54,31.1
El Jadida,climat_historique,2021-05-12,2021,,20.8,16.3,0.0,79,54,30.6
El Jadida,climat_historique,2021-05-13,2021,,21.2,17.5,0.0,85,59,33.0
El Jadida,climat_historique,2021-05-14,2021,,21.5,17.5,0.0,86,67,36.9
El Jadida,climat_historique,2021-05-15,2021,,22.5,17.5,0.0,93,66,33.3
El Jadida,climat_historique,2021-05-16,2021,,22.8,18.1,0.0,89,66,36.9
El Jadida,climat_historique,2021-05-17,2021,,22.0,17.6,0.0,95,71,27.3
El Jadida,climat_historique,2021-05-18,2021,,22.5,17.1,0.0,93,63,34.2
El Jadida,climat_historique,2021-05-19,2021,,22.5,18.0,0.0,93,71,32.4
El Jadida,climat_historique,2021-05-20,2021,,22.9,17.2,0.0,95,71,25.3
El Jadida,climat_historique,2021-05-21,2021,,22.9,18.0,0.0,96,69,29.6
El Jadida,climat_historique,2021-05-22,2021,,21.5,17.8,0.0,95,71,32.2
El Jadida,climat_historique,2021-05-23,2021,,20.1,16.9,1.0,82,50,34.6
El Jadida,climat_historique,2021-05-24,2021,,20.5,16.5,0.0,87,61,37.5
El Jadida,climat_historique,2021-05-25,2021,,21.2,17.5,0.0,91,68,26.3
El Jadida,climat_historique,2021-05-26,2021,,21.5,16.5,0.0,100,67,16.3
El Jadida,climat_historique,2021-05-27,2021,,21.2,17.1,0.0,100,72,17.0
El Jadida,climat_historique,2021-05-28,2021,,22.8,17.2,0.0,100,66,26.9
El Jadida,climat_historique,2021-05-29,2021,,22.5,16.8,0.0,97,68,16.3
El Jadida,climat_historique,2021-05-30,2021,,22.3,18.5,0.2,99,75,16.7
El Jadida,climat_historique,2021-05-31,2021,,20.9,17.5,0.2,94,63,16.0
El Jadida,climat_historique,2021-06-01,2021,,21.0,15.8,0.0,93,56,18.4
El Jadida,climat_historique,2021-06-02,2021,,21.6,16.8,0.0,87,59,23.7
El Jadida,climat_historique,2021-06-03,2021,,20.9,17.6,0.9,80,66,25.2
El Jadida,climat_historique,2021-06-04,2021,,20.9,17.9,0.3,78,63,19.1
El Jadida,climat_historique,2021-06-05,2021,,21.5,17.8,0.0,90,63,23.5
El Jadida,climat_historique,2021-06-06,2021,,23.3,18.2,0.0,96,71,25.9
El Jadida,climat_historique,2021-06-07,2021,,24.0,19.1,0.0,96,65,20.9
El Jadida,climat_historique,2021-06-08,2021,,24.0,19.0,0.0,95,63,17.7
El Jadida,climat_historique,2021-06-09,2021,,24.2,17.3,0.0,98,59,17.7
El Jadida,climat_historique,2021-06-10,2021,,24.7,18.2,0.0,100,64,24.6
El Jadida,climat_historique,2021-06-11,2021,,22.5,18.1,0.0,98,68,17.7
El Jadida,climat_historique,2021-06-12,2021,,22.2,18.5,0.0,86,61,14.8
El Jadida,climat_historique,2021-06-13,2021,,23.0,17.9,0.1,97,67,16.3
El Jadida,climat_historique,2021-06-14,2021,,23.1,18.5,0.0,97,62,17.8
El Jadida,climat_historique,2021-06-15,2021,,21.6,17.8,0.0,92,59,15.5
El Jadida,climat_historique,2021-06-16,2021,,22.4,17.2,0.0,97,58,26.7
El Jadida,climat_historique,2021-06-17,2021,,22.9,19.1,1.3,94,66,18.8
El Jadida,climat_historique,2021-06-18,2021,,21.8,18.4,1.4,91,57,22.1
El Jadida,climat_historique,2021-06-19,2021,,21.9,18.0,0.8,78,55,23.7
El Jadida,climat_historique,2021-06-20,2021,,21.7,17.5,0.0,77,54,18.9
El Jadida,climat_historique,2021-06-21,2021,,21.6,18.5,2.0,96,59,22.1
El Jadida,climat_historique,2021-06-22,2021,,21.9,18.1,0.0,81,59,24.7
El Jadida,climat_historique,2021-06-23,2021,,23.0,19.0,0.0,91,59,27.0
El Jadida,climat_historique,2021-06-24,2021,,23.6,19.0,0.0,98,67,20.2
El Jadida,climat_historique,2021-06-25,2021,,23.8,19.2,0.0,99,64,20.7
El Jadida,climat_historique,2021-06-26,2021,,24.1,20.0,0.0,95,68,21.5
El Jadida,climat_historique,2021-06-27,2021,,22.3,19.0,0.0,94,64,25.1
El Jadida,climat_historique,2021-06-28,2021,,22.7,19.0,0.0,79,64,28.4
El Jadida,climat_historique,2021-06-29,2021,,23.0,18.8,0.0,83,60,25.0
El Jadida,climat_historique,2021-06-30,2021,,22.6,18.9,0.0,87,64,20.9
El Jadida,climat_historique,2021-07-01,2021,,22.9,18.6,0.0,92,62,19.5
El Jadida,climat_historique,2021-07-02,2021,,23.7,18.4,0.0,95,63,22.3
El Jadida,climat_historique,2021-07-03,2021,,23.9,19.0,0.0,96,69,26.8
El Jadida,climat_historique,2021-07-04,2021,,24.0,19.5,0.0,93,69,29.7
El Jadida,climat_historique,2021-07-05,2021,,24.0,19.5,0.0,95,72,24.8
El Jadida,climat_historique,2021-07-06,2021,,23.3,19.8,0.0,94,70,24.7
El Jadida,climat_historique,2021-07-07,2021,,22.8,19.4,0.0,95,62,27.6
El Jadida,climat_historique,2021-07-08,2021,,23.5,18.9,0.0,93,67,28.6
El Jadida,climat_historique,2021-07-09,2021,,25.6,20.0,0.0,99,65,24.7
El Jadida,climat_historique,2021-07-10,2021,,25.1,19.5,0.0,100,74,15.3
El Jadida,climat_historique,2021-07-11,2021,,27.6,19.4,0.0,100,59,27.3
El Jadida,climat_historique,2021-07-12,2021,,24.0,19.5,0.0,98,68,28.7
El Jadida,climat_historique,2021-07-13,2021,,23.5,19.0,0.0,88,65,27.4
El Jadida,climat_historique,2021-07-14,2021,,24.0,18.9,0.0,95,67,22.6
El Jadida,climat_historique,2021-07-15,2021,,25.0,20.0,0.0,98,62,14.7
El Jadida,climat_historique,2021-07-16,2021,,24.6,20.4,0.0,99,70,14.3
El Jadida,climat_historique,2021-07-17,2021,,25.4,20.8,0.0,97,65,20.8
El Jadida,climat_historique,2021-07-18,2021,,26.1,20.0,0.0,99,63,24.3
El Jadida,climat_historique,2021-07-19,2021,,23.4,19.9,0.0,96,65,23.5
El Jadida,climat_historique,2021-07-20,2021,,23.0,19.4,0.0,84,63,26.2
El Jadida,climat_historique,2021-07-21,2021,,24.3,19.8,0.0,93,64,24.4
El Jadida,climat_historique,2021-07-22,2021,,25.0,20.5,0.0,95,66,24.4
El Jadida,climat_historique,2021-07-23,2021,,24.9,20.5,0.0,93,65,32.5
El Jadida,climat_historique,2021-07-24,2021,,24.1,20.2,0.0,90,70,29.2
El Jadida,climat_historique,2021-07-25,2021,,24.0,19.5,0.0,92,68,23.8
El Jadida,climat_historique,2021-07-26,2021,,24.3,20.5,1.0,91,68,24.4
El Jadida,climat_historique,2021-07-27,2021,,24.5,20.4,0.0,94,69,21.5
El Jadida,climat_historique,2021-07-28,2021,,25.5,19.5,0.0,96,68,23.4
El Jadida,climat_historique,2021-07-29,2021,,24.8,19.9,0.0,98,68,21.3
El Jadida,climat_historique,2021-07-30,2021,,24.2,20.0,0.0,96,68,26.4
El Jadida,climat_historique,2021-07-31,2021,,23.3,19.5,0.0,93,65,30.6
El Jadida,climat_historique,2021-08-01,2021,,23.1,19.1,0.0,85,61,28.5
El Jadida,climat_historique,2021-08-02,2021,,23.8,19.4,0.1,88,66,24.0
El Jadida,climat_historique,2021-08-03,2021,,23.9,19.9,0.1,95,67,19.6
El Jadida,climat_historique,2021-08-04,2021,,24.7,19.6,0.0,96,67,25.6
El Jadida,climat_historique,2021-08-05,2021,,24.5,20.1,0.0,96,73,23.3
El Jadida,climat_historique,2021-08-06,2021,,23.5,19.6,0.0,98,73,21.0
El Jadida,climat_historique,2021-08-07,2021,,24.4,19.9,0.2,91,69,24.5
El Jadida,climat_historique,2021-08-08,2021,,23.1,19.6,0.0,84,61,25.2
El Jadida,climat_historique,2021-08-09,2021,,23.1,19.5,0.0,87,63,22.8
El Jadida,climat_historique,2021-08-10,2021,,24.0,18.9,0.0,94,69,18.7
El Jadida,climat_historique,2021-08-11,2021,,24.3,20.3,0.6,97,72,17.9
El Jadida,climat_historique,2021-08-12,2021,,24.0,19.9,0.0,98,73,20.6
El Jadida,climat_historique,2021-08-13,2021,,25.5,20.4,0.0,100,76,22.7
El Jadida,climat_historique,2021-08-14,2021,,26.9,20.6,0.0,100,70,18.7
El Jadida,climat_historique,2021-08-15,2021,,28.8,20.6,0.0,99,57,20.0
El Jadida,climat_historique,2021-08-16,2021,,28.5,21.5,0.0,95,57,27.2
El Jadida,climat_historique,2021-08-17,2021,,26.0,20.2,0.0,92,63,19.9
El Jadida,climat_historique,2021-08-18,2021,,24.8,19.4,0.0,97,67,19.5
El Jadida,climat_historique,2021-08-19,2021,,24.4,20.0,0.0,95,66,21.6
El Jadida,climat_historique,2021-08-20,2021,,24.0,20.1,0.0,92,66,19.7
El Jadida,climat_historique,2021-08-21,2021,,24.3,19.9,0.0,93,66,18.9
El Jadida,climat_historique,2021-08-22,2021,,24.6,20.2,0.0,96,71,20.2
El Jadida,climat_historique,2021-08-23,2021,,24.4,20.3,0.0,96,71,20.3
El Jadida,climat_historique,2021-08-24,2021,,24.2,20.7,0.0,91,63,16.2
El Jadida,climat_historique,2021-08-25,2021,,24.2,20.4,0.0,88,59,16.7
El Jadida,climat_historique,2021-08-26,2021,,24.8,20.1,0.0,93,64,17.6
El Jadida,climat_historique,2021-08-27,2021,,24.4,20.1,0.0,91,62,19.2
El Jadida,climat_historique,2021-08-28,2021,,25.4,19.8,0.0,93,59,20.7
El Jadida,climat_historique,2021-08-29,2021,,24.2,20.5,0.1,95,64,22.6
El Jadida,climat_historique,2021-08-30,2021,,24.6,20.1,0.0,92,64,22.9
El Jadida,climat_historique,2021-08-31,2021,,24.5,20.1,0.0,92,65,18.9
El Jadida,climat_historique,2021-09-01,2021,,24.8,19.8,0.0,96,62,15.9
El Jadida,climat_historique,2021-09-02,2021,,25.1,19.5,0.1,100,67,22.3
El Jadida,climat_historique,2021-09-03,2021,,25.0,20.8,0.0,92,63,24.0
El Jadida,climat_historique,2021-09-04,2021,,25.1,20.5,0.0,97,67,18.3
El Jadida,climat_historique,2021-09-05,2021,,29.8,18.4,0.0,100,54,20.1
El Jadida,climat_historique,2021-09-06,2021,,26.3,19.9,0.0,100,66,14.2
El Jadida,climat_historique,2021-09-07,2021,,25.7,20.9,0.0,100,63,17.7
El Jadida,climat_historique,2021-09-08,2021,,25.6,21.5,0.0,98,63,21.5
El Jadida,climat_historique,2021-09-09,2021,,25.6,21.0,0.0,95,60,20.9
El Jadida,climat_historique,2021-09-10,2021,,25.5,21.2,0.0,94,65,23.8
El Jadida,climat_historique,2021-09-11,2021,,26.5,20.8,0.0,98,66,21.5
El Jadida,climat_historique,2021-09-12,2021,,26.0,19.1,0.0,100,64,16.7
El Jadida,climat_historique,2021-09-13,2021,,26.5,21.4,0.6,93,48,24.9
El Jadida,climat_historique,2021-09-14,2021,,25.9,20.9,2.5,93,63,30.3
El Jadida,climat_historique,2021-09-15,2021,,24.6,20.0,1.1,95,67,18.4
El Jadida,climat_historique,2021-09-16,2021,,24.9,20.0,0.0,96,63,19.3
El Jadida,climat_historique,2021-09-17,2021,,25.2,21.0,0.0,93,64,22.1
El Jadida,climat_historique,2021-09-18,2021,,25.4,20.6,0.0,92,65,28.0
El Jadida,climat_historique,2021-09-19,2021,,24.5,17.9,0.0,92,61,19.1
El Jadida,climat_historique,2021-09-20,2021,,24.9,19.0,0.0,95,64,21.0
El Jadida,climat_historique,2021-09-21,2021,,24.5,19.8,0.0,98,69,15.1
El Jadida,climat_historique,2021-09-22,2021,,25.4,18.5,0.0,100,68,19.3
El Jadida,climat_historique,2021-09-23,2021,,24.0,19.2,0.6,98,66,17.3
El Jadida,climat_historique,2021-09-24,2021,,23.2,18.1,1.4,95,54,17.0
El Jadida,climat_historique,2021-09-25,2021,,24.2,16.4,0.0,97,57,20.0
El Jadida,climat_historique,2021-09-26,2021,,25.0,19.2,0.0,93,58,26.0
El Jadida,climat_historique,2021-09-27,2021,,24.0,20.1,0.0,91,62,19.5
El Jadida,climat_historique,2021-09-28,2021,,24.9,20.0,0.0,89,60,27.1
El Jadida,climat_historique,2021-09-29,2021,,24.5,20.5,0.0,91,68,30.0
El Jadida,climat_historique,2021-09-30,2021,,25.5,20.6,0.0,99,68,21.3
El Jadida,climat_historique,2021-10-01,2021,,25.4,20.1,0.0,100,69,25.7
El Jadida,climat_historique,2021-10-02,2021,,24.0,19.4,0.0,98,66,19.1
